ID:;HEX ID:;Team name:;Primary:;Secondary:;Current:;Deprecated:;Competition:;Country:;Note:
0;00 00;Dummy;;;;;System teams;;
1;01 00;Ireland;#009964;#f47922;✓;;National teams;Europe;
2;02 00;Northern Ireland;#008001;#ffffff;✓;;National teams;Europe;
3;03 00;Scotland;#006cb7;#ffffff;✓;;National teams;Europe;
4;04 00;Wales;#de2a30;#349459;✓;;National teams;Europe;
5;05 00;England;#ffffff;#cc0000;✓;;National teams;Europe;
6;06 00;Portugal;#b00911;#1f714d;✓;;National teams;Europe;
7;07 00;Spain;#c90001;#ffea00;✓;;National teams;Europe;
8;08 00;France;#154a76;#ffffff;✓;;National teams;Europe;
9;09 00;Belgium;#e60003;#ffd402;✓;;National teams;Europe;
10;0a 00;Netherlands;#fe5901;#ffffff;✓;;National teams;Europe;
11;0b 00;Switzerland;#ee1c25;#ffffff;✓;;National teams;Europe;
12;0c 00;Italy;#085ca0;#ffffff;✓;;National teams;Europe;
13;0d 00;Czechia;#d60029;#004a84;✓;;National teams;Europe;
14;0e 00;Germany;#ffffff;#000000;✓;;National teams;Europe;
15;0f 00;Denmark;#e60003;#ffffff;✓;;National teams;Europe;
16;10 00;Norway;#ee1c25;#272b67;✓;;National teams;Europe;
17;11 00;Sweden;#ffd402;#0069a6;✓;;National teams;Europe;
18;12 00;Finland;#ffffff;#003580;✓;;National teams;Europe;
19;13 00;Poland;#ee1c25;#ffffff;✓;;National teams;Europe;
20;14 00;Slovakia;#ffffff;#004da0;✓;;National teams;Europe;
21;15 00;Austria;#e60003;#ffffff;✓;;National teams;Europe;
22;16 00;Hungary;#e60003;#008349;✓;;National teams;Europe;
23;17 00;Slovenia;#ffffff;#214625;✓;;National teams;Europe;
24;18 00;Croatia;#e60003;#ffffff;✓;;National teams;Europe;
25;19 00;Serbia and Montenegro D;;;;✗;National teams;Europe;
26;1a 00;Romania;#ffdd00;#ee1c25;✓;;National teams;Europe;
27;1b 00;Bulgaria;#009b71;#e60003;✓;;National teams;Europe;
28;1c 00;Greece;#ffffff;#023d7f;✓;;National teams;Europe;
29;1d 00;Turkey;#ed0b1f;#ffffff;✓;;National teams;Europe;
30;1e 00;Ukraine;#ffe700;#005bab;✓;;National teams;Europe;
31;1f 00;Russia;#ee1c25;#006cb7;✓;;National teams;Europe;
32;20 00;Morocco;#30a980;#ed1b24;✓;;National teams;Africa;
33;21 00;Tunisia;#e0001a;#ffffff;✓;;National teams;Africa;
34;22 00;Egypt;#e41e26;#000000;✓;;National teams;Africa;
35;23 00;Nigeria;#1e8449;#ffffff;✓;;National teams;Africa;
36;24 00;Cameroon;#2e8c40;#ed1b24;✓;;National teams;Africa;
37;25 00;South Africa;#ffd907;#1e9e41;✓;;National teams;Africa;
38;26 00;Senegal;#1c6924;#ffff00;✓;;National teams;Africa;
39;27 00;United States of America;#ffffff;#212844;✓;;National teams;North, Central America and Caribbean;
40;28 00;Mexico;#11a754;#f43e2c;✓;;National teams;North, Central America and Caribbean;
41;29 00;Jamaica;#fed100;#009b3a;✓;;National teams;North, Central America and Caribbean;
42;2a 00;Costa Rica;#d0181c;#054e8c;✓;;National teams;North, Central America and Caribbean;
43;2b 00;Honduras;#ffffff;#005ca1;✓;;National teams;North, Central America and Caribbean;
44;2c 00;Colombia;#ffc325;#10125f;✓;;National teams;South America;
45;2d 00;Brazil;#caa91d;#1a751a;✓;;National teams;South America;
46;2e 00;Peru;#ffffff;#ca1321;✓;;National teams;South America;
47;2f 00;Chile;#e30613;#005192;✓;;National teams;South America;
48;30 00;Paraguay;#e30613;#ffffff;✓;;National teams;South America;
49;31 00;Uruguay;#64bcec;#000000;✓;;National teams;South America;
50;32 00;Argentina;#8acaee;#ffffff;✓;;National teams;South America;
51;33 00;Ecuador;#edda1a;#002a61;✓;;National teams;South America;
52;34 00;Japan;#213f99;#131e7d;✓;;National teams;Asia;
53;35 00;South Korea;#d31f25;#094fa3;✓;;National teams;Asia;
54;36 00;China;#e60012;#ffffff;✓;;National teams;Asia;
55;37 00;Iran;#ffffff;#db271c;✓;;National teams;Asia;
56;38 00;Saudi Arabia;#085e21;#ffffff;✓;;National teams;Asia;
57;39 00;Australia;#fed100;#00693c;✓;;National teams;Asia;
58;3a 00;Japan Reserves RES;;;;✗;National teams;Asia;
59;3b 00;Latvia;#9f2c36;#ffffff;✓;;National teams;Europe;
60;;;;;;;;;
61;3d 00;Japan Reserves 2 RES;;;;✗;National teams;Asia;
62;;;;;;;;;
63;;;;;;;;;
64;;;;;;;;;
65;;;;;;;;;
66;;;;;;;;;
67;;;;;;;;;
68;;;;;;;;;
69;;;;;;;;;
70;;;;;;;;;
71;;;;;;;;;
72;;;;;;;;;
73;;;;;;;;;
74;;;;;;;;;
75;;;;;;;;;
76;;;;;;;;;
77;;;;;;;;;
78;;;;;;;;;
79;;;;;;;;;
80;;;;;;;;;
81;;;;;;;;;
82;;;;;;;;;
83;;;;;;;;;
84;;;;;;;;;
85;;;;;;;;;
86;;;;;;;;;
87;;;;;;;;;
88;;;;;;;;;
89;;;;;;;;;
90;;;;;;;;;
91;;;;;;;;;
92;;;;;;;;;
93;;;;;;;;;
94;;;;;;;;;
95;;;;;;;;;
96;;;;;;;;;
97;;;;;;;;;
98;;;;;;;;;
99;;;;;;;;;
100;64 00;Manchester United F.C.;#d4001f;#d4001f;✓;;2001–02 FA Premier League;England;Top 8
101;65 00;Arsenal F.C.;#d20003;#ffffff;✓;;2001–02 FA Premier League;England;Top 8
102;66 00;Chelsea F.C.;#033375;#033375;✓;;2001–02 FA Premier League;England;Top 8
103;67 00;Liverpool F.C.;#d7000f;#d7000f;✓;;2001–02 FA Premier League;England;Top 8
104;68 00;Leeds United F.C.;#ffffff;#005b9e;✓;;2001–02 FA Premier League;England;Top 8
105;69 00;West Ham United F.C.;#7b2539;#1bb1e7;✓;;2001–02 FA Premier League;England;Top 8
106;6a 00;Newcastle United F.C.;#ffffff;#000000;✓;;2001–02 FA Premier League;England;Top 8
107;6b 00;Aston Villa F.C.;#660033;#94bee5;✓;;2001–02 FA Premier League;England;Top 8
108;6c 00;FC Barcelona;#022674;#a40046;✓;;2001–02 La Liga;Spain;Top 4
109;6d 00;Real Madrid CF;#ffffff;#0f192d;✓;;2001–02 La Liga;Spain;Top 4
110;6e 00;Valencia CF;#f08302;#ffffff;✓;;2001–02 La Liga;Spain;Top 4
111;6f 00;RC Deportivo de La Coruña;#379af3;#ffffff;✓;;2001–02 La Liga;Spain;Top 4
112;70 00;AS Monaco FC;#db1c21;#ffffff;✓;;2002–03 Ligue 1;France;Top 4
113;71 00;Olympique de Marseille;#56cdfc;#ffffff;✓;;2002–03 Ligue 1;France;Top 4
114;72 00;Paris Saint-Germain FC;#004070;#b11117;✓;;2002–03 Ligue 1;France;In place of Olympique lyonnais
115;73 00;FC Girondins de Bordeaux;#00204e;#ffffff;✓;;2002–03 Ligue 1;France;Top 4
116;74 00;AFC Ajax;#e2013d;#ffffff;✓;;2001–02 Eredivisie;Netherlands;Top 3
117;75 00;Feyenoord Rotterdam;#d60000;#ffffff;✓;;2001–02 Eredivisie;Netherlands;Top 3
118;76 00;PSV Eindhoven;#f40100;#ffffff;✓;;2001–02 Eredivisie;Netherlands;Top 3
119;77 00;F.C. Internazionale Milano;#06367d;#000000;✓;;2001–02 Serie A;Italy;Top 5
120;78 00;Juventus FC;#ffffff;#000000;✓;;2001–02 Serie A;Italy;Top 5
121;79 00;A.C. Milan;#e10200;#000000;✓;;2001–02 Serie A;Italy;Top 5
122;7a 00;S.S. Lazio;#8cd3f2;#ffffff;✓;;2001–02 Serie A;Italy;Top 5
123;7b 00;Parma Calcio 1913;#004991;#f9bd00;✓;;2001–02 Serie A;Italy;Top 5
124;7c 00;ACF Fiorentina;#351b53;#351b53;✓;;2001–02 Serie A;Italy;Extra team
125;7d 00;AS Roma;#a51e36;#f58220;✓;;2001–02 Serie A;Italy;Top 5
126;7e 00;Borussia Dortmund;#fee600;#000000;✓;;2001–02 Bundesliga;Germany;Top 3
127;7f 00;FC Bayern München;#d5002b;#d5002b;✓;;2001–02 Bundesliga;Germany;Top 3
128;80 00;Bayer 04 Leverkusen;#f5031c;#000000;✓;;2001–02 Bundesliga;Germany;Top 3
129;81 00;Hamburger SV;#0055a5;#ffffff;✓;;2001–02 Bundesliga;Germany;Extra team
130;82 00;Galatasaray S.K.;#ae002b;#fabe00;✓;;2001–02 Süper Lig;Turkey;Champions
131;83 00;Celtic F.C.;#009870;#ffffff;✓;;2001–02 Scottish Premier League;Scotland;Top 2
132;84 00;Rangers F.C.;#0032a0;#ffffff;✓;;2001–02 Scottish Premier League;Scotland;Top 2
133;85 00;Olympiacos F.C.;#e50012;#ffffff;✓;;2001–02 Alpha Ethniki;Greece;Champions
134;86 00;FC Dynamo Kyiv;#136cbe;#ffffff;✓;;2001–02 Vyshcha Liha;Ukraine;Top 2
135;87 00;FC Spartak Moscow;#dc042b;#ffffff;✓;;2001 Russian Top Division;Russia;Champions
136;88 00;CR Vasco da Gama;#000000;#ffffff;✓;;2000 Campeonato Brasileiro Série A;Brazil;Champions
137;89 00;SE Palmeiras;#17633a;#ffffff;✓;;2000 Copa dos Campeões;Brazil;Champions
138;8a 00;C.A. River Plate;#ffffff;#e4051e;✓;;2000 Apertura;Argentina;Champions
139;8b 00;C.A. Boca Juniors;#013e86;#e9c706;✓;;2000 Clausura;Argentina;Champions
140;8c 00;Master League Default;#000000;#000000;✓;;System teams;;
141;8d 00;Master League Hide 1;#000000;#000000;✓;;System teams;;
142;8e 00;Master League Hide 2;#000000;#000000;✓;;System teams;;
143;;;;;;;;;
144;90 00;Hokkaido Consadole Sapporo;#d6000f;#000000;✓;;2002 J.League Division 1;Japan;
145;91 00;Vegalta Sendai;#fcc900;#294294;✓;;2002 J.League Division 1;Japan;
146;92 00;Kashima Antlers FC;#b7193f;#000000;✓;;2002 J.League Division 1;Japan;
147;93 00;Urawa Red Diamonds;#e6002d;#000000;✓;;2002 J.League Division 1;Japan;
148;94 00;JEF United Ichihara Chiba;#ffe100;#009260;✓;;2002 J.League Division 1;Japan;
149;95 00;Kashiwa Reysol;#fff100;#000000;✓;;2002 J.League Division 1;Japan;
150;96 00;FC Tokyo;#073191;#e6002d;✓;;2002 J.League Division 1;Japan;
151;97 00;Tokyo Verdy 1969 FC;#00744b;#ffffff;✓;;2002 J.League Division 1;Japan;
152;98 00;Yokohama F·Marinos;#0039ac;#e1000b;✓;;2002 J.League Division 1;Japan;
153;99 00;Shimizu S-Pulse;#f77219;#f77219;✓;;2002 J.League Division 1;Japan;
154;9a 00;Júbilo Iwata;#589ddd;#ffffff;✓;;2002 J.League Division 1;Japan;
155;9b 00;Nagoya Grampus;#d70c19;#f39800;✓;;2002 J.League Division 1;Japan;
156;9c 00;Kyoto Sanga FC;#7f1086;#e6002d;✓;;2002 J.League Division 1;Japan;
157;9d 00;Gamba Osaka;#004ea3;#000000;✓;;2002 J.League Division 1;Japan;
158;9e 00;Vissel Kobe;#9b0020;#ffffff;✓;;2002 J.League Division 1;Japan;
159;9f 00;Sanfrecce Hiroshima FC;#50318e;#ffffff;✓;;2002 J.League Division 1;Japan;
160;a0 00;Montedio Yamagata;#004096;#ffffff;✓;;2002 J.League Division 2;Japan;
161;a1 00;FC Mito HollyHock Ibaraki;#1141ad;#0a6ddb;✓;;2002 J.League Division 2;Japan;
162;a2 00;RB Omiya Ardija;#ff6c00;#004076;✓;;2002 J.League Division 2;Japan;
163;a3 00;Kawasaki Frontale;#33a1db;#000000;✓;;2002 J.League Division 2;Japan;
164;a4 00;Yokohama FC;#00a0e9;#ffffff;✓;;2002 J.League Division 2;Japan;
165;a5 00;Shonan Bellmare;#70bb29;#004ac5;✓;;2002 J.League Division 2;Japan;
166;a6 00;Ventforet Kofu;#0063bb;#b7183f;✓;;2002 J.League Division 2;Japan;
167;a7 00;Albirex Niigata;#ea5404;#004195;✓;;2002 J.League Division 2;Japan;
168;a8 00;Cerezo Osaka;#e72a88;#1b247f;✓;;2002 J.League Division 2;Japan;
169;a9 00;Avispa Fukuoka;#092165;#ffffff;✓;;2002 J.League Division 2;Japan;
170;aa 00;Sagan Tosu FC;#1ab7fd;#e95499;✓;;2002 J.League Division 2;Japan;
171;ab 00;Ōita Trinita;#073190;#f1b31b;✓;;2002 J.League Division 2;Japan;
172;ac 00;Club Atlético de Madrid;#d70c15;#ffffff;✓;;;Spain;
173;ad 00;Manchester City F.C.;#95c0e6;#1c2c5b;✓;;;England;
174;ae 00;RSC Anderlecht;#523290;#ffffff;✓;;2000–01 Belgian First Division;Belgium;
175;af 00;AC Sparta Praha;#70151e;#ffffff;✓;;2002–03 Czech First League;Czechia;
176;b0 00;Blackburn Rovers F.C.;#00aeef;#ffffff;✓;;2001–02 FA Premier League;England;
177;b1 00;Everton F.C.;#001346;#ffffff;✓;;2001–02 FA Premier League;England;
178;b2 00;Fulham F.C.;#ffffff;#ca2b27;✓;;2001–02 FA Premier League;England;
179;b3 00;Tottenham Hotspur F.C.;#ffffff;#0f1f4b;✓;;2001–02 FA Premier League;England;
180;b4 00;A.J. Auxerre;#0d4da1;#ffffff;✓;;2001–02 French Division 1;France;
181;b5 00;Olympique lyonnais;#003a81;#ffffff;✓;;2001–02 French Division 1;France;
182;b6 00;RC Lens;#e32118;#ffea04;✓;;2001–02 French Division 1;France;
183;b7 00;Hertha BSC;;;;✗;2001–02 Bundesliga;Germany;
184;b8 00;FC Schalke 04;#0055a4;#ffffff;✓;;2001–02 Bundesliga;Germany;
185;b9 00;SV Werder Bremen;#009252;#ffffff;✓;;2001–02 Bundesliga;Germany;
186;ba 00;Bologna FC 1909;#004391;#e5372c;✓;;2002–03 Serie A;Italy;
187;bb 00;Brescia Calcio D;#1f6bb6;#ffffff;✓;;2002–03 Serie A;Italy;
188;bc 00;A.C. ChievoVerona;#fef900;#0166b4;✓;;2002–03 Serie A;Italy;
189;bd 00;A.C. Perugia D;;;;✗;2002–03 Serie A;Italy;
190;be 00;Udinese Calcio;#000000;#ffffff;✓;;2002–03 Serie A;Italy;
191;bf 00;SL Benfica;#e60022;#ffffff;✓;;2002–03 Primeira Liga;Portugal;
192;c0 00;FC Porto;#002f71;#ffffff;✓;;2002–03 Primeira Liga;Portugal;
193;c1 00;Sporting CP;#008d60;#ffffff;✓;;2002–03 Primeira Liga;Portugal;
194;c2 00;Real Betis Balompié;#027307;#ffffff;✓;;2002–03 La Liga;Spain;
195;c3 00;RC Celta de Vigo;#5c9ebe;#e0203f;✓;;2002–03 La Liga;Spain;
196;c4 00;Real Sociedad de Fútbol;#153d8a;#ffffff;✓;;2002–03 La Liga;Spain;
197;c5 00;Fenerbahçe S.K.;#fff200;#004584;✓;;2003–04 Süper Lig;Turkey;Champions
198;c6 00;Panathinaikos F.C.;#00793f;#ffffff;✓;;2003–04 Alpha Ethniki;Greece;Champions
199;c7 00;PES United;#000000;#000000;✓;;System teams;;
200;c8 00;WE United;#000000;#000000;✓;;System teams;;
201;c9 00;Birmingham City F.C.;#033e84;#ffffff;✓;;2003–04 FA Premier League;England;
202;ca 00;Bolton Wanderers F.C.;#ffffff;#003876;✓;;2003–04 FA Premier League;England;
203;cb 00;Charlton Athletic F.C.;#d82829;#ffffff;✓;;2003–04 FA Premier League;England;
204;cc 00;Leicester City F.C.;#000a68;#ffffff;✓;;2003–04 FA Premier League;England;
205;cd 00;Middlesbrough F.C.;#d4012e;#ffffff;✓;;2003–04 FA Premier League;England;
206;ce 00;Portsmouth F.C.;;;;✗;2003–04 FA Premier League;England;
207;cf 00;Southampton F.C.;#d10a11;#ffffff;✓;;2003–04 FA Premier League;England;
208;d0 00;Wolverhampton Wanderers F.C.;#fcb817;#000000;✓;;2003–04 FA Premier League;England;
209;d1 00;AC Ajaccio;#b60016;#ffffff;✓;;2003–04 Ligue 1;France;
210;d2 00;SC Bastia;#0061ac;#ffffff;✓;;2003–04 Ligue 1;France;
211;d3 00;En avant de Guingamp;#000000;#ed1c22;✓;;2003–04 Ligue 1;France;
212;d4 00;Le Mans FC;#e3001b;#f0c008;✓;;2003–04 Ligue 1;France;
213;d5 00;Lille OSC;#c4001a;#ffffff;✓;;2003–04 Ligue 1;France;
214;d6 00;FC Metz;;;;✗;2003–04 Ligue 1;France;
215;d7 00;Montpellier Hérault SC;#042970;#ff7e20;✓;;2003–04 Ligue 1;France;
216;d8 00;FC Nantes;#ffdd00;#006131;✓;;2003–04 Ligue 1;France;
217;d9 00;OGC Nice;#dc0105;#000000;✓;;2003–04 Ligue 1;France;
218;da 00;Stade rennais FC;#d81a19;#000000;✓;;2003–04 Ligue 1;France;
219;db 00;FC Sochaux-Montbéliard;#ffd600;#002356;✓;;2003–04 Ligue 1;France;
220;dc 00;RC Strasbourg;;;;✗;2003–04 Ligue 1;France;
221;dd 00;Toulouse FC;#3a2b5a;#ffffff;✓;;2003–04 Ligue 1;France;
222;de 00;TSV 1860 München;;;;✗;2003–04 Bundesliga;Germany;
223;df 00;1. FC Köln;;;;✗;2003–04 Bundesliga;Germany;
224;e0 00;VfL Bochum 1848;;;;✗;2003–04 Bundesliga;Germany;
225;e1 00;VfL Borussia Mönchengladbach;#ffffff;#56b029;✓;;2003–04 Bundesliga;Germany;
226;e2 00;Eintracht Frankfurt;#cb1417;#000000;✓;;2003–04 Bundesliga;Germany;
227;e3 00;SC Freiburg;#cf1717;#000000;✓;;2003–04 Bundesliga;Germany;
228;e4 00;Hannover 96;#009e3d;#ffffff;✓;;2003–04 Bundesliga;Germany;
229;e5 00;FC Hansa Rostock;;;;✗;2003–04 Bundesliga;Germany;
230;e6 00;1. FC Kaiserslautern;;;;✗;2003–04 Bundesliga;Germany;
231;e7 00;VfB Stuttgart;#d30029;#ffffff;✓;;2003–04 Bundesliga;Germany;
232;e8 00;VfL Wolfsburg;#63b32e;#ffffff;✓;;2003–04 Bundesliga;Germany;
233;e9 00;U.S. Anconitana D;;;;✗;2003–04 Serie A;Italy;
234;ea 00;Atalanta B.C.;#0060aa;#000000;✓;;2003–04 Serie A;Italy;
235;eb 00;Empoli F.C.;#0076bd;#0076bd;✓;;2003–04 Serie A;Italy;
236;ec 00;U.S. Lecce;;;;✗;2003–04 Serie A;Italy;
237;ed 00;Modena F.C. 2018;#f4e30d;#003e89;✓;;2003–04 Serie A;Italy;
238;ee 00;Palermo F.C.;#f9a7d2;#000000;✓;;2003–04 Serie A;Italy;
239;ef 00;Reggina 1914;#660000;#ffffff;✓;;2003–04 Serie A;Italy;
240;f0 00;U.C. Sampdoria;#233599;#ffffff;✓;;2003–04 Serie A;Italy;
241;f1 00;Siena FC;#000000;#ffffff;✓;;2003–04 Serie A;Italy;
242;f2 00;AZ Alkmaar;#ca231a;#ffffff;✓;;2003–04 Eredivisie;Netherlands;
243;f3 00;ADO Den Haag;#007c31;#ffe300;✓;;2003–04 Eredivisie;Netherlands;
244;f4 00;FC Groningen;#1d6d50;#ffffff;✓;;2003–04 Eredivisie;Netherlands;
245;f5 00;sc Heerenveen;#19336e;#ffffff;✓;;2003–04 Eredivisie;Netherlands;
246;f6 00;NAC Breda;#ffce00;#000000;✓;;2003–04 Eredivisie;Netherlands;
247;f7 00;N.E.C. Nijmegen;#00945b;#eb383c;✓;;2003–04 Eredivisie;Netherlands;
248;f8 00;Roda JC Kerkrade;#ffd614;#000000;✓;;2003–04 Eredivisie;Netherlands;
249;f9 00;RBC Roosendaal D;;;;✗;2003–04 Eredivisie;Netherlands;
250;fa 00;FC Twente;#ca0016;#ca0016;✓;;2003–04 Eredivisie;Netherlands;
251;fb 00;FC Utrecht;#ec1c24;#ffffff;✓;;2003–04 Eredivisie;Netherlands;
252;fc 00;SBV Vitesse;#ffd520;#000000;✓;;2003–04 Eredivisie;Netherlands;
253;fd 00;FC Volendam;#f07200;#000000;✓;;2003–04 Eredivisie;Netherlands;
254;fe 00;RKC Waalwijk;#fde409;#09528d;✓;;2003–04 Eredivisie;Netherlands;
255;ff 00;Willem II;#ffffff;#e72e25;✓;;2003–04 Eredivisie;Netherlands;
256;00 01;PEC Zwolle;#0053a1;#66beec;✓;;2003–04 Eredivisie;Netherlands;
257;01 01;Albacete Balompié;;;;✗;2003–04 La Liga;Spain;
258;02 01;Athletic Club (Bilbao);#c92027;#ffffff;✓;;2003–04 La Liga;Spain;
259;03 01;RCD Espanyol;#1c3f78;#ffffff;✓;;2003–04 La Liga;Spain;
260;04 01;Málaga CF;#6092cc;#112b46;✓;;2003–04 La Liga;Spain;
261;05 01;RCD Mallorca;#f52020;#000000;✓;;2003–04 La Liga;Spain;
262;06 01;Real Murcia CF;#d33d23;#d33d23;✓;;2003–04 La Liga;Spain;
263;07 01;CA Osasuna;#053857;#ba2025;✓;;2003–04 La Liga;Spain;
264;08 01;Real Racing Club de Santander;#09912f;#ffffff;✓;;2003–04 La Liga;Spain;
265;09 01;Sevilla FC;#be0203;#ffffff;✓;;2003–04 La Liga;Spain;
266;0a 01;Real Valladolid CF;#66287d;#ffffff;✓;;2003–04 La Liga;Spain;
267;0b 01;Villarreal CF;#ffe500;#003664;✓;;2003–04 La Liga;Spain;
268;0c 01;Real Zaragoza;#17438e;#ffffff;✓;;2003–04 La Liga;Spain;
269;0d 01;Club Brugge KV;#004da0;#000000;✓;;2002–03 Belgian First Division;Belgium;
270;0e 01;AEK Athens F.C.;#ffd503;#000000;✓;;2002–03 Alpha Ethniki;Greece;Top 3
271;0f 01;FC Lokomotiv Moscow;#c52221;#009043;✓;;2004 Russian Premier League;Russia;Champions
272;10 01;FK Partizan;#000000;#ffffff;✓;;2002–03 First League of Serbia and Montenegro;Serbia & Montenegro;Champions
273;11 01;Beşiktaş J.K.;#ffffff;#000000;✓;;2002–03 Süper Lig;Turkey;Champions
274;12 01;Cruzeiro EC;#004e90;#ffffff;✓;;2003 Campeonato Brasileiro Série A;Brazil;
275;13 01;Seongnam FC;;;;✗;2004 K League;South Korea;
276;14 01;Ulsan Hyundai FC;;;;✗;2004 K League;South Korea;
277;15 01;Suwon Samsung Bluewings FC;#004098;#ffffff;✓;;2004 K League;South Korea;
278;16 01;Jeonnam Dragons FC;;;;✗;2004 K League;South Korea;
279;17 01;Jeonbuk Hyundai Motors FC;#00713d;#fee107;✓;;2004 K League;South Korea;
280;18 01;Daejeon Hana Citizen FC;;;;✗;2004 K League;South Korea;
281;19 01;FC Pohang Steelers;#f63728;#000000;✓;;2004 K League;South Korea;
282;1a 01;FC Seoul;#d6010f;#000000;✓;;2004 K League;South Korea;
283;1b 01;Busan Ipark FC;;;;✗;2004 K League;South Korea;
284;1c 01;Gwangju Sangmu FC;;;;✗;2004 K League;South Korea;
285;1d 01;Daegu FC;;;;✗;2004 K League;South Korea;
286;1e 01;Jeju United FC;;;;✗;2004 K League;South Korea;
287;1f 01;Incheon United FC;;;;✗;2004 K League;South Korea;
288;20 01;Shanghai Greenland Shenhua F.C.;;;;✗;2004 Chinese Super League;China;
289;21 01;Beijing Chengfeng F.C. D;#f95b04;#000000;✓;;2004 Chinese Super League;China;
290;22 01;Dalian Shide F.C. D;;;;✗;2004 Chinese Super League;China;
291;23 01;Shenzhen Jianlibao F.C. D;;;;✗;2004 Chinese Super League;China;
292;24 01;Shenyang Ginde F.C. D;;;;✗;2004 Chinese Super League;China;
293;25 01;Liaoning Polarsun Automobile F.C. D;;;;✗;2004 Chinese Super League;China;
294;26 01;Sichuan First City F.C. D;;;;✗;2004 Chinese Super League;China;
295;27 01;Beijing Guoan F.C.;#00a040;#eee713;✓;;2004 Chinese Super League;China;
296;28 01;Tianjin TEDA F.C.;;;;✗;2004 Chinese Super League;China;
297;29 01;Qingdao Manatee F.C.;;;;✗;2004 Chinese Super League;China;
298;2a 01;Shandong Luneng Taishan F.C.;;;;✗;2004 Chinese Super League;China;
299;2b 01;Chongqing Lifan F.C. D;;;;✗;2004 Chinese Super League;China;
300;2c 01;Harbin Guoli F.C. D;;;;✗;2004 China League One;China;
301;2d 01;Xizang Huitong Luhua F.C. D;;;;✗;2004 China League One;China;
302;2e 01;Changchun Yatai F.C.;;;;✗;2004 China League One;China;
303;2f 01;Dongguan Lanwa F.C. D;;;;✗;2004 China League One;China;
304;30 01;Wuhan Optics Valley F.C. D;;;;✗;2004 China League One;China;
305;31 01;Qingdao Hailifeng F.C. D;;;;✗;2004 China League One;China;
306;32 01;Jiangsu F.C. D;#0754a4;#0074b9;✓;;2004 China League One;China;
307;33 01;Nanjing Yoyo F.C. D;;;;✗;2004 China League One;China;
308;34 01;Henan Construction F.C.;;;;✗;2004 China League One;China;
309;35 01;Shenzhen Keijan F.C. D;;;;✗;2004 China League One;China;
310;36 01;Guangzhou F.C. D;#e11c16;#ffd217;✓;;2004 China League One;China;
311;37 01;Hangzhou Greentown F.C.;;;;✗;2004 China League One;China;
312;38 01;Shanghai United F.C. D;;;;✗;2004 China League One;China;
313;39 01;Xi'an Anxinyuan F.C. D;;;;✗;2004 China League One;China;
314;3a 01;Chengdu Tiancheng F.C. D;;;;✗;2004 China League One;China;
315;3b 01;Xiamen Blue Lions F.C. D;;;;✗;2004 China League One;China;
316;3c 01;Hunan Shoking F.C. D;;;;✗;2004 China League One;China;
317;3d 01;Ascoli Calcio 1898 FC;#ffffff;#000000;✓;;2003–04 Serie B;Italy;
318;3e 01;US Avellino D;;;;✗;2003–04 Serie B;Italy;
319;3f 01;SSC Bari;#e50000;#ffffff;✓;;2003–04 Serie B;Italy;
320;40 01;Cagliari Calcio;#002a4e;#8d0a11;✓;;2003–04 Serie B;Italy;
321;41 01;Catania SSD;#0094da;#ee1c25;✓;;2003–04 Serie B;Italy;
322;42 01;Como Calcio D;;;;✗;2003–04 Serie B;Italy;
323;43 01;Genoa CFC;#172031;#9f0028;✓;;2003–04 Serie B;Italy;
324;44 01;U.C. AlbinoLeffe;;;;✗;2003–04 Serie B;Italy;
325;45 01;US Livorno 1915;#731f37;#fab205;✓;;2003–04 Serie B;Italy;
326;46 01;FC Messina Peloro D;;;;✗;2003–04 Serie B;Italy;
327;47 01;SSC Napoli;#02a4e5;#07559d;✓;;2003–04 Serie B;Italy;
328;48 01;Delfino Pescara 1936;#024da2;#ffffff;✓;;2003–04 Serie B;Italy;
329;49 01;Piacenza FC D;;;;✗;2003–04 Serie B;Italy;
330;4a 01;Salernitana Sport D;;;;✗;2003–04 Serie B;Italy;
331;4b 01;Ternana Calcio;#ea2126;#1f6e36;✓;;2003–04 Serie B;Italy;
332;4c 01;Treviso F.B.C. 1993 D;;;;✗;2003–04 Serie B;Italy;
333;4d 01;Torino FC;#790908;#cf8c02;✓;;2003–04 Serie B;Italy;
334;4e 01;U.S. Triestina Calcio D;;;;✗;2003–04 Serie B;Italy;
335;4f 01;A.C. Venezia 1907 D;;;;✗;2003–04 Serie B;Italy;
336;50 01;Hellas Verona FC;#014b94;#f7e404;✓;;2003–04 Serie B;Italy;
337;51 01;L.R. Vicenza;#c4151c;#ffffff;✓;;2003–04 Serie B;Italy;
338;52 01;SC Cambuur-Leeuwarden;#e8c10c;#0066b3;✓;;2003–04 Eerste Divisie;Netherlands;
339;53 01;VBV De Graafschap;#005596;#009ee1;✓;;2003–04 Eerste Divisie;Netherlands;
340;54 01;FC Den Bosch;#008ad3;#ffffff;✓;;2003–04 Eerste Divisie;Netherlands;
341;55 01;FC Dordrecht;#00a082;#000000;✓;;2003–04 Eerste Divisie;Netherlands;
342;56 01;FC Emmen;#e43b3b;#ffffff;✓;;2003–04 Eerste Divisie;Netherlands;
343;57 01;FC Eindhoven;;;;✗;2003–04 Eerste Divisie;Netherlands;
344;58 01;SBV Excelsior;#000000;#f03424;✓;;2003–04 Eerste Divisie;Netherlands;
345;59 01;Fortuna Sittard;#ffe01a;#006f53;✓;;2003–04 Eerste Divisie;Netherlands;
